video_id,seconds,fps,numFrame,rfps,subset,featureFrame
v_OglBwszbxVU,220,25,5500,25,training,5500
v_aWj-QRjUj8Q,94,29,2726,29,training,2726
v_yIREZrOr54o,156,29,4524,29,training,4524
v_HV_W11Sh6Hw,340,29,9860,29,testing,9860
v_jGyI2vjbgxQ,89,30,2670,30,testing,2670
v_m4bHDT4Z6AA,41,29,1189,29,training,1189
v_vQffDsPkEiI,35,29,1015,29,training,1015
v_8ggcKAXCIG8,140,30,4200,30,training,4200
v_VE0013H7A0Y,393,25,9825,25,testing,9825
v_Omgwi4NGVi0,155,29,4495,29,validation,4495
v_0U7x9mh6GuM,42,29,1218,29,training,1218
v_ZNGBZrdZyTE,195,25,4875,25,training,4875
v_lx_MRVsVAnA,170,29,4930,29,training,4930
v_tNGLB2ygHJo,372,30,11160,30,testing,11160
v_TRmJysHhcrY,130,29,3770,29,training,3770
v_qqfvWSAh5Vg,321,29,9309,29,training,9309
v_JDiJ3RCZPng,370,29,10730,29,training,10730
v_QK07lEp_zB8,428,29,12412,29,training,12412
v_eAQ0YhAU_rU,150,29,4350,29,training,4350
v_a1IVdgBG5fM,112,30,3360,30,training,3360
v_h-_H6UX9EJ4,142,29,4118,29,testing,4118
v_IwD5qoRGSNc,190,29,5510,29,training,5510
v_Fd31cDFfjAI,219,29,6351,29,training,6351
v_eRsqIKFU5HU,78,29,2262,29,validation,2262
v_ci4lmzPDun8,58,30,1740,30,training,1740
v_UK3D9rPxniE,54,25,1350,25,testing,1350
v_fvMVt8c1hYw,241,23,5543,23,validation,5543
v_zaUAjhNNwX8,285,29,8265,29,training,8265
v_OGH_0mlcl3Q,305,29,8845,29,training,8845
v_IGCWL7M_brE,136,25,3400,25,validation,3400
v_1JG_EQFzzoQ,183,30,5490,30,training,5490
v_KR36c2semVM,372,25,9300,25,training,9300
v_quDp5QsEs1w,190,25,4750,25,training,4750
v_9fegno9EbiA,592,30,17760,30,training,17760
v_Qq-WspmH_WY,46,29,1334,29,training,1334
v_UBUuCV9uqSE,257,24,6168,24,validation,6168
v_9AGHuOcDq2Y,426,25,10650,25,training,10650
v_7rFE8LL3g2c,259,30,7770,30,testing,7770
v_M-wGT76Ditk,225,29,6525,29,training,6525
v_L783L44FiOk,304,25,7600,25,training,7600
v_-EPIddyji80,300,29,8700,29,training,8700
v_XKdaVZvZAhg,346,25,8650,25,training,8650
v_CRZYYEpxaKw,245,25,6125,25,training,6125
v_hUzzPx6twgc,584,29,16936,29,validation,16936
v_PsJopG8nAvk,594,30,17820,30,testing,17820
v_s4Qq3bixr9w,290,29,8410,29,testing,8410
v_ael6RLclbMs,348,29,10092,29,training,10092
v_WkZJarrIvFY,264,30,7920,30,validation,7920
v_zEUbVbfRlkc,317,25,7925,25,training,7925
v_m5maCmy7CqM,444,23,10212,23,training,10212
v_DKuxOSVI-PA,350,25,8750,25,training,8750
v_b38vtBVlztk,351,30,10530,30,training,10530
v_z9tU0O4rq1M,484,30,14520,30,training,14520
v_eP1YpKLMusg,94,29,2726,29,training,2726
v_KnjxoFv6_cM,320,29,9280,29,validation,9280
v_eJzt4swIRyo,30,30,900,30,training,900
v_F_wwq48Asvw,60,30,1800,30,training,1800
v_9U9tW0WtPxk,321,30,9630,30,validation,9630
v_2fDb4BJg3Xk,196,25,4900,25,testing,4900
v_6VNk0677GrU,192,29,5568,29,testing,5568
v_wHD83sE4sq0,46,29,1334,29,validation,1334
v_O6uCjx8DYxc,205,30,6150,30,training,6150
v_cPBxcRb6iOY,31,30,930,30,testing,930
v_ZGQvTPNmNyU,41,30,1230,30,testing,1230
v_-brPo0bjUJI,180,25,4500,25,training,4500
v_baaGcQ4GC5w,69,29,2001,29,training,2001
v_vdW1K3nYDEY,134,25,3350,25,training,3350
v_8Dqe6rfaiHE,63,23,1449,23,validation,1449
v_W-AlsaB5D9g,205,29,5945,29,training,5945
v_uJVKszxbeFc,72,29,2088,29,training,2088
v_offr55cvrYA,97,30,2910,30,training,2910
v_8cSymMVdTmw,62,30,1860,30,training,1860
v_xq_7Bv9mnYI,324,30,9720,30,training,9720
v_b-18fDBY3H4,158,25,3950,25,training,3950
v_cb6YlDyBCqw,251,29,7279,29,training,7279
v_0ezu9ipex1U,305,23,7015,23,training,7015
v_4iHVC98d2w4,108,29,3132,29,testing,3132
v_hgW8MZV1LiI,109,23,2507,23,testing,2507
v_OXBE1bc5-KI,220,29,6380,29,training,6380
v_QzMqkMhKMjs,47,29,1363,29,testing,1363
v_h_F3qdU5J8Q,123,29,3567,29,training,3567
v_EjQSvLDSBgs,90,25,2250,25,training,2250
v_ehCZrwL14XQ,177,30,5310,30,training,5310
v_FMbymBayXUs,33,29,957,29,training,957
v_n737W3D8kkY,202,25,5050,25,testing,5050
v_xBRd4mybjJY,357,30,10710,30,training,10710
v_0ptOC7Z-W0I,53,30,1590,30,training,1590
v_CFi_23B9moY,160,29,4640,29,testing,4640
v_Q3MYIe3K5Mg,221,30,6630,30,training,6630
v_bwFVcWjBGqE,132,25,3300,25,training,3300
v_jD3kdzu9Avc,74,29,2146,29,testing,2146
v_DVgittf1m9w,114,29,3306,29,testing,3306
v_W_J4RtPT7-Q,452,25,11300,25,testing,11300
v_kHmqpK3z3ng,58,29,1682,29,training,1682
v_b1_90sNRnO0,583,29,16907,29,training,16907
v_lOf3bwiw1_I,53,29,1537,29,training,1537
v_gGludGaPKag,245,25,6125,25,testing,6125
v_-cRJSlK5Ot4,142,29,4118,29,testing,4118
v_XARmvUpkffM,137,30,4110,30,testing,4110
v_zMruQAlAOP4,189,25,4725,25,training,4725
v_gW0dQO5_weg,26,30,780,30,training,780
v_UV9AELlwas0,151,30,4530,30,training,4530
v_qIkcfSbSLsQ,168,28,4704,28,training,4704
v_xSPmQ3NL88c,54,29,1566,29,testing,1566
v_1PzhvIm4_mw,42,29,1218,29,training,1218
v_zMgULzK9nzc,114,30,3420,30,training,3420
v_3Xt-jZrINHc,91,30,2730,30,training,2730
v_ChugdkU5oxI,127,25,3175,25,training,3175
v_n5sLkT-CEQI,275,29,7975,29,training,7975
v_n9lzsYz6Sf4,383,30,11490,30,training,11490
v_Moj2IZNagNE,72,24,1728,24,testing,1728
v_eKbx6hAX_4A,165,30,4950,30,training,4950
v_KpY3p5b9Grk,191,25,4775,25,training,4775
v_HHSjPgGRMEo,60,30,1800,30,training,1800
v_pXZK2gzmMYY,132,30,3960,30,testing,3960
v_EwQ7QcBjEAs,59,29,1711,29,training,1711
v_wHBEfRviXuM,398,30,11940,30,testing,11940
v_fw7syGdbK58,97,30,2910,30,training,2910
v_qm1tBDpAWdE,62,29,1798,29,testing,1798
v_6E9U01wrINE,404,29,11716,29,training,11716
v_xUzjPW1hvEA,156,29,4524,29,training,4524
v_3jRY3v3daIU,338,23,7774,23,testing,7774
v_AwoxEoHz5Ps,139,25,3475,25,training,3475
v_fQa_izU8Or0,310,29,8990,29,training,8990
v_iz47UW0d7o8,279,29,8091,29,training,8091
v_9KT6TyWkRNY,25,30,750,30,training,750
v_XBLdR_vW9Ys,181,25,4525,25,training,4525
v_-peXHwSMjD4,134,25,3350,25,training,3350
v_Z-mLNXwJ14s,135,29,3915,29,testing,3915
v_GermDBD6IxA,61,30,1830,30,training,1830
v_2LcDkLKZt6E,223,29,6467,29,training,6467
v_SynYfHkxtRc,100,29,2900,29,training,2900
v_gd302TVKto0,225,30,6750,30,training,6750
v_w773D9ZJ444,55,30,1650,30,training,1650
v__hzbLm9c_y4,463,30,13890,30,training,13890
v_ktJJPP2TH14,48,30,1440,30,training,1440
v_c5t8cuRkPH0,283,30,8490,30,training,8490
v_PSJHblgqDRQ,169,24,4056,24,training,4056
v_V73wNPjr1Go,41,10,410,10,training,410
v_CMFBCcxkTbQ,57,29,1653,29,training,1653
v_0M-kpu2ZJqk,31,30,930,30,testing,930
v_d07TMLXyVqk,221,29,6409,29,validation,6409
v_cb0EW6vKGZg,300,22,6600,22,training,6600
v_6vX1WuXlKgw,42,23,966,23,training,966
v_QriypudOCXo,368,29,10672,29,testing,10672
v_HdwJPkMx0Nc,236,25,5900,25,training,5900
v_R09_Ol7aLG4,424,29,12296,29,training,12296
v_eGRsMYkXxIk,254,24,6096,24,training,6096
v_uIquHbS3wHg,310,20,6200,20,testing,6200
v_0ukH3GM7hwY,451,29,13079,29,testing,13079
v_KZBcOvuGidI,303,23,6969,23,testing,6969
v_6H_ceKkGz0M,263,30,7890,30,training,7890
v_3DxnnAAHcQs,323,29,9367,29,validation,9367
v_C2WPWnV0L4Q,305,24,7320,24,training,7320
v_KfR8-uWAH_0,267,30,8010,30,training,8010
v_0RrgjeYna_Q,291,30,8730,30,training,8730
v_Z6X4Zpk8CVE,256,29,7424,29,training,7424
v_cjgNynhH-ks,249,29,7221,29,training,7221
v_yMRRYM5X9Yg,248,30,7440,30,training,7440
v_X3BbfvZQ2Tk,294,29,8526,29,testing,8526
v_xT2w5kDsb5E,176,25,4400,25,training,4400
v_ImEH8Dj0DA8,194,30,5820,30,testing,5820
v_eb3FtxbaTwk,142,30,4260,30,testing,4260
v_J7gxrChV5ic,80,30,2400,30,testing,2400
v_Mk3g5ax2dSY,24,29,696,29,training,696
v_bVpnaDL9zfo,57,29,1653,29,testing,1653
v_bxjtt50IQrM,75,29,2175,29,training,2175
v_OWFBISgIoxw,116,29,3364,29,training,3364
v_yXFKcVHlWCs,233,30,6990,30,training,6990
v_dvg32PgS0_Y,40,11,440,11,training,440
v_Xghw-l6x6uM,142,11,1562,11,training,1562
v_SW5PjJngLcU,52,27,1404,27,training,1404
v_j2XSAMgdnXQ,122,25,3050,25,training,3050
v_arPRStacvCE,156,29,4524,29,training,4524
v_mEAgL97SVtI,251,29,7279,29,training,7279
v_f23doMnrMeM,97,29,2813,29,training,2813
v_p5y6lwNmLOM,476,25,11900,25,validation,11900
v_EJB0cyXInMU,29,30,870,30,training,870
v_yO3-qXuqdeE,60,29,1740,29,training,1740
v_3-7Kbz1I5Qk,111,23,2553,23,training,2553
v_enxjpD5OWbE,50,24,1200,24,testing,1200
v_K2nv56oR3DY,111,30,3330,30,testing,3330
v_58Rf6IdM-Q4,34,29,986,29,training,986
v_XckLmsHyhJc,61,29,1769,29,training,1769
v_jRKBMTskOrU,259,25,6475,25,training,6475
v_RI1EWx-nGVc,75,30,2250,30,training,2250
v_2Y_CtiRVmXg,137,23,3151,23,testing,3151
v_6pTGqwfKS_E,379,29,10991,29,testing,10991
v_Yzefz9bTCSI,35,23,805,23,training,805
v_BSnyCfg8Zjg,196,25,4900,25,training,4900
v_081nczeCNoQ,29,24,696,24,training,696
v_o6uDbJWrn_E,91,29,2639,29,training,2639
v_UqOrWhz51uQ,270,30,8100,30,testing,8100
v_63qeiCNt3qo,38,30,1140,30,training,1140
v_wKfltUxMaa4,90,29,2610,29,training,2610
v_AsvB0ZlbDEM,87,29,2523,29,training,2523
v_ZP7neV0gdMo,72,29,2088,29,training,2088
v_irGX5ZzGwLQ,262,29,7598,29,training,7598
v_Sz6rv4aLl-U,195,29,5655,29,testing,5655
v_YRg7Q8JSFCI,239,29,6931,29,training,6931
v_-Dufh2A0d8I,43,29,1247,29,training,1247
v_AtF3FPyRVIw,90,25,2250,25,training,2250
v_PAFZVQPhcUg,123,29,3567,29,training,3567
v_Ebe92sXFDZY,193,30,5790,30,testing,5790
v_y5OUzcOCj60,291,30,8730,30,training,8730
v_1MqqNRkOuB8,235,25,5875,25,training,5875
v_TquqvzEcWJY,421,30,12630,30,testing,12630
v_w-3__2EMXeM,570,9,5130,9,training,5130
v_BhRGggoR1w8,39,30,1170,30,training,1170
v_UOPJHDASn4Q,267,29,7743,29,testing,7743
v_PNMTL-Ga9Gs,173,30,5190,30,training,5190
v_la7F0DdwuyY,138,25,3450,25,training,3450
v_t-ClHrBxxKE,45,30,1350,30,training,1350
v_KG3Z-XCU3qI,135,25,3375,25,training,3375
v_ybPDrlUDdgU,52,30,1560,30,training,1560
v_MPNL7ItYkCs,44,29,1276,29,training,1276
v_t6Eem5qvsQs,101,24,2424,24,testing,2424
v_2ln3j_4A1BA,160,29,4640,29,testing,4640
v_QS4N_c-ko8U,260,30,7800,30,training,7800
v_sv26Nvo__Ws,106,25,2650,25,testing,2650
v_rNW3hCGBdiI,66,29,1914,29,validation,1914
v_DzakQDNY4ko,34,30,1020,30,training,1020
v_PYlwEFkDQd8,54,25,1350,25,validation,1350
v_vVmdc8bWktA,174,29,5046,29,validation,5046
v_zYRf7DBkhwc,56,29,1624,29,training,1624
v_AKqYr3qAGbs,421,30,12630,30,training,12630
v_hyt5YLUPVlM,241,29,6989,29,training,6989
v_--gGhYBVwMs,40,29,1160,29,testing,1160
v_XWlpRN6zaVc,320,24,7680,24,validation,7680
v_UrTLgJKn8EY,246,25,6150,25,testing,6150
v_K7ay6JFgROw,30,30,900,30,training,900
v_UWOHh8j-xLU,225,29,6525,29,training,6525
v_1uRdP4sv93k,34,25,850,25,training,850
v_bKVnPHAU_Xs,462,29,13398,29,training,13398
v_39AwJWE53RA,43,30,1290,30,training,1290
v_a28tgiZF5no,32,10,320,10,training,320
v_lwKIcV4LZhA,36,30,1080,30,validation,1080
v_3MifMDd-j_M,500,25,12500,25,testing,12500
v_xhnaPIoz_tc,192,29,5568,29,validation,5568
v_hyqE7UkamCw,118,25,2950,25,validation,2950
v_YMa1EjxJFpI,195,25,4875,25,training,4875
v_SeVfn21UZ9Q,32,10,320,10,training,320
v_gkqZGYSrtK8,31,25,775,25,testing,775
v_MKuFwH7kXU4,273,29,7917,29,training,7917
v_DM76ysWmOPU,409,24,9816,24,training,9816
v_W5EpUPIbYrA,129,29,3741,29,testing,3741
v_sFL4MWjKOaQ,84,25,2100,25,training,2100
v_6jnQHuOZYzY,244,29,7076,29,validation,7076
v_8qGpyfE90Bg,43,24,1032,24,training,1032
v_ncJ3r0LWQbs,111,28,3108,28,testing,3108
v_-38b4kxH77U,223,20,4460,20,training,4460
v_3x5qxYMUlHU,95,18,1710,18,testing,1710
v_9bdqiQBKRm8,51,25,1275,25,validation,1275
v_Ni-PnutQW1A,48,29,1392,29,training,1392
v_UxHIf5TfokA,312,29,9048,29,validation,9048
v_2i1-_-DGHVk,486,29,14094,29,training,14094
v_7HvFMCtPdcU,290,29,8410,29,training,8410
v_AFGzEbPyUX0,277,30,8310,30,training,8310
v_ldcK1SUusjY,552,30,16560,30,training,16560
v_9tfb3XfeIII,460,29,13340,29,training,13340
v_Yfpm0b2mm2k,582,29,16878,29,validation,16878
v_QlQn1xzs6uY,515,30,15450,30,validation,15450
v_aQ4yVGalCJg,380,30,11400,30,training,11400
v_WKC7K6eTMH4,308,29,8932,29,training,8932
v_oxwDsGRnBjs,309,29,8961,29,testing,8961
v_JC8BJxfNQIQ,289,30,8670,30,training,8670
v_pE8HU2RiFlk,276,30,8280,30,training,8280
v_AOv0V7MdF5k,325,29,9425,29,training,9425
v_C6Q3E2vwMnQ,267,30,8010,30,training,8010
v_g48-eEUIOm0,56,15,840,15,training,840
v_1WNSaEkr80c,162,29,4698,29,training,4698
v_SvUVpY_ATvY,66,30,1980,30,training,1980
v_ftLDNPiKdXg,135,30,4050,30,training,4050
v_w39hNqbFMco,110,25,2750,25,training,2750
v_iwR8j6xmVmA,131,29,3799,29,testing,3799
v_lPr3TLsncJA,179,25,4475,25,training,4475
v_h1GR3bZkBfU,230,30,6900,30,training,6900
v_fPkmd3fXdCQ,39,25,975,25,testing,975
v_a2fjLppUpb4,118,29,3422,29,training,3422
v_CwoWfnqCL6Y,70,25,1750,25,training,1750
v_FZ99JE2wlcI,206,30,6180,30,training,6180
v_oiqX6YDDobw,89,29,2581,29,training,2581
v_Fq8Wk2xnAcM,105,30,3150,30,training,3150
v_W6VW7edSN04,136,29,3944,29,validation,3944
v_BjxOkORPfKU,222,25,5550,25,training,5550
v_rct4eSFjin0,45,29,1305,29,training,1305
v_LS-Xli_ZxLg,169,25,4225,25,testing,4225
v_FJYV4mGjiyY,210,24,5040,24,validation,5040
v_yHNGbnbAnhg,211,24,5064,24,training,5064
v_zfcO4mm9lhc,96,30,2880,30,validation,2880
v_vDOcrcyZHiQ,560,29,16240,29,training,16240
v_Bnhe8DvWuLw,50,29,1450,29,validation,1450
v_mbIuTJ-Js8Y,96,30,2880,30,training,2880
v_tky5YtKfU-I,250,30,7500,30,testing,7500
v_vwJ6P5mYiqY,34,30,1020,30,training,1020
v_fIkF8y82ZkM,65,29,1885,29,training,1885
v_I2JWChVdEP8,55,29,1595,29,testing,1595
v_LGRjdbqetiY,117,30,3510,30,training,3510
v_7A5uuJo_-js,62,29,1798,29,training,1798
v_owNrlJcZfV4,561,29,16269,29,testing,16269
v_DnNx2kYIijY,60,30,1800,30,training,1800
v_E4m94R-re3g,77,28,2156,28,training,2156
v_i0xrzU557Ds,525,25,13125,25,testing,13125
v_Gn7EzezMGRc,310,25,7750,25,training,7750
v_G0fhIEw8US8,128,29,3712,29,training,3712
v_YeYsCAl3nHE,96,24,2304,24,training,2304
v_6PAaKuuZ4pE,259,30,7770,30,testing,7770
v_eu4JDjooCac,502,24,12048,24,training,12048
v_0Zp91OdtPzE,69,29,2001,29,training,2001
v_J86GJuY9ArM,85,29,2465,29,training,2465
v_EiiygHoxCxc,117,25,2925,25,training,2925
v_-_CT2KmrGoA,34,29,986,29,training,986
v_DkvLCjFiODw,130,30,3900,30,training,3900
v_si0UH-1hwuk,29,25,725,25,training,725
v_fD6bKOUFcC0,499,25,12475,25,training,12475
v_Mfg0ZW69IuE,168,29,4872,29,training,4872
v_ixSfzCRS9bo,125,29,3625,29,testing,3625
v_S6d1zaAIuGs,35,29,1015,29,testing,1015
v_sdzKcLXOaTI,49,30,1470,30,training,1470
v__yVCx2Qz4zE,55,29,1595,29,testing,1595
v_znisDju5q-k,105,25,2625,25,training,2625
v_ooB2aKwTS_c,190,25,4750,25,training,4750
v_Jw1OTQhDkfM,191,29,5539,29,training,5539
v_Cym0VDLU7RU,236,29,6844,29,training,6844
v_0r5DvtEAjnc,49,25,1225,25,training,1225
v_ak04jZHU_O8,36,25,900,25,training,900
v_FCcVemJOFq0,235,24,5640,24,testing,5640
v_yRPPJ97FttQ,102,25,2550,25,training,2550
v_PF-y-rBN70M,36,30,1080,30,training,1080
v_nPSzkpHb6hw,184,23,4232,23,validation,4232
v_pqbG-wsGCig,191,29,5539,29,training,5539
v_3uqSNubdBxo,191,29,5539,29,testing,5539
v_vhjqLVUcJVw,190,30,5700,30,training,5700
v_roPOmBToOJw,244,30,7320,30,training,7320
v_9aI_qtYtItI,118,25,2950,25,training,2950
v_RiYtIsn0RM8,78,29,2262,29,training,2262
v_tE82OBKF74E,219,30,6570,30,testing,6570
v_jN3Swgh9dg8,332,25,8300,25,training,8300
v_JFjXRdAFZVA,259,30,7770,30,training,7770
v_n5RhedaYAsI,42,30,1260,30,training,1260
v_UsIxlwv0nSU,206,24,4944,24,training,4944
v_Ysjc_CwAjtE,132,29,3828,29,training,3828
v_TJZ7uE0WlCs,226,25,5650,25,training,5650
v_8bqWmgwpoP8,136,30,4080,30,training,4080
v_qb0koyIsBi4,36,25,900,25,training,900
v_EqrHXTfLcKs,47,29,1363,29,testing,1363
v_v_sS-thCPhs,110,29,3190,29,training,3190
v_o2XiUj8-Zu0,157,23,3611,23,training,3611
v_FQMqFSl_4lE,170,30,5100,30,training,5100
v_p2O7JzHoGw0,266,26,6916,26,training,6916
v_XRe-cnajAy4,286,29,8294,29,training,8294
v_aIDzQLKq9Ys,369,25,9225,25,training,9225
v_pO1o7u3TJlc,271,29,7859,29,training,7859
v_Xl9PHM9P1SY,254,29,7366,29,training,7366
v_eX4Sq167WNk,577,30,17310,30,training,17310
v_XfdZ3WEqhQs,283,23,6509,23,training,6509
v_MOxNlmNH7l8,377,30,11310,30,validation,11310
v_qYsHf1GQhAg,371,15,5565,15,training,5565
v_2eZWpUZBICU,477,25,11925,25,testing,11925
v_y_kkZfytfJ8,443,29,12847,29,training,12847
v_d_j5aDaykGk,271,29,7859,29,training,7859
v_2OKM8nbnUNw,50,30,1500,30,training,1500
v_q_eBXYPoZGo,80,30,2400,30,validation,2400
v_XwRqL8Fju8A,75,15,1125,15,training,1125
v_OuXki8Oc4jc,227,15,3405,15,training,3405
v_BlGZghtfIPQ,78,25,1950,25,training,1950
v_5JUe707EHeM,125,29,3625,29,training,3625
v_YCMhJris3bM,196,29,5684,29,validation,5684
v_WU1_Lt9Igrs,496,25,12400,25,training,12400
v_HBW9Vl1Uhxk,217,25,5425,25,testing,5425
v_I4HtmZ1Wfq4,321,29,9309,29,training,9309
v_3dbXICFsbGc,32,25,800,25,training,800
v_WEddmSJAUeY,83,29,2407,29,training,2407
v_sxNbobYLLHs,149,29,4321,29,training,4321
v_vvkXWlDp5bM,90,29,2610,29,testing,2610
v_xevEpg4EGhk,26,30,780,30,training,780
v_SSyivA2seWE,507,30,15210,30,testing,15210
v_rGwHufpLO8E,238,30,7140,30,training,7140
v_EAK1RDmGhaY,52,23,1196,23,training,1196
v_ugyOTzJXYsU,80,15,1200,15,training,1200
v_f9-M26Eo8R4,107,29,3103,29,training,3103
v_mOW8hSTkv74,240,29,6960,29,training,6960
v_xh3c7hPLZyk,81,25,2025,25,testing,2025
v_rFqPMFR1mMU,154,30,4620,30,training,4620
v_Fi5CRCphFIE,74,30,2220,30,validation,2220
v_nJGjsSkfJCs,155,25,3875,25,training,3875
v_0mMO1zjVMMg,35,30,1050,30,training,1050
v_qEOIelW8CW4,60,30,1800,30,training,1800
v_YvsHU2oGPE4,272,29,7888,29,training,7888
v_1fmkGYCtxl8,230,25,5750,25,training,5750
v_ezDZcaMxETI,221,30,6630,30,training,6630
v_wXKXEFxJJPA,92,29,2668,29,training,2668
v_I6U7eid9gUM,319,30,9570,30,training,9570
v_wqROfRfpElw,170,29,4930,29,validation,4930
v_DpXqfyVaut4,56,25,1400,25,testing,1400
v_s8ZFYkaPUBw,167,30,5010,30,training,5010
v_GxCOGdErCWM,574,25,14350,25,training,14350
v_8b4Oz6mEu_M,80,24,1920,24,training,1920
v_0PVXSlatQAQ,241,25,6025,25,testing,6025
v_raCuO-tqQsU,277,25,6925,25,testing,6925
v_CbSH9jywRz4,240,29,6960,29,testing,6960
v_pSeKjHwqj4s,273,29,7917,29,training,7917
v_su-RH8uQg8c,133,29,3857,29,training,3857
v_HKY1EokkzWI,30,18,540,18,training,540
v_zygkp0QE4vg,46,29,1334,29,training,1334
v_-0oX4GmmYtc,174,25,4350,25,training,4350
v_I0wArGEIJZc,68,23,1564,23,training,1564
v_DKuYIrdPW18,320,30,9600,30,training,9600
v_MKcSMLQmwO8,179,29,5191,29,training,5191
v_ENSBY2JGFeQ,415,30,12450,30,training,12450
v_SO0z63RVn58,43,29,1247,29,training,1247
v_vN3QkvS9Tnw,54,25,1350,25,training,1350
v__N3JopxA_TI,197,30,5910,30,training,5910
v_guDiryMaoIc,102,23,2346,23,validation,2346
v_UldCeSuv9JY,76,30,2280,30,training,2280
v_43QvKedqeJA,56,25,1400,25,training,1400
v_QbUzLyeydbw,195,30,5850,30,validation,5850
v_GHgSVUL0PHQ,207,30,6210,30,training,6210
v_2bzcccWoDq8,300,20,6000,20,testing,6000
v_8oAKCkD9rm8,148,25,3700,25,training,3700
v_irAmZMx5YC0,201,25,5025,25,training,5025
v_YOa8K_B3F2s,459,25,11475,25,training,11475
v_Tjg6ns5Kmdo,180,25,4500,25,training,4500
v_t_cE7Qbk-OI,113,30,3390,30,training,3390
v_hA72CBwM4B0,167,29,4843,29,validation,4843
v_DXTxOXNL2-8,345,29,10005,29,training,10005
v_yOqhjcUXFnk,57,25,1425,25,training,1425
v_lq_OzX6GTGs,258,29,7482,29,training,7482
v_cibyoHaFUOs,173,24,4152,24,training,4152
v_bp7v7ERduuA,386,23,8878,23,training,8878
v_PW-ssNf_RnE,89,29,2581,29,validation,2581
v_yqyv91-3V-4,228,30,6840,30,testing,6840
v_f-lnh5-Yock,555,25,13875,25,training,13875
v_0ILF45XtJpo,63,29,1827,29,training,1827
v_L3E1-CODvCg,298,30,8940,30,training,8940
v_sUYJ9WVnnm4,368,25,9200,25,training,9200
v_OteAzIRGo9E,492,29,14268,29,training,14268
v_5-zZX3pkBAE,301,29,8729,29,training,8729
v_XyFq2Wlfcvk,345,29,10005,29,training,10005
v_cBn7KO6UQ_s,330,25,8250,25,training,8250
v_8-80UQe6y24,387,25,9675,25,training,9675
v_F-m8B9SScoM,366,30,10980,30,training,10980
v_cAHmLo6kEwA,51,29,1479,29,training,1479
v_KFpZByClrxo,78,30,2340,30,validation,2340
v_GBAqZ9QtV4E,63,30,1890,30,training,1890
v_Khig_TQMhlY,44,25,1100,25,training,1100
v_pdxts7N7npM,52,30,1560,30,validation,1560
v_OsT4a1z8YH0,85,29,2465,29,training,2465
v_KCbXAeP9Jg0,82,25,2050,25,validation,2050
v_htJj9zNUzZk,80,29,2320,29,testing,2320
v_en7pblwLlKY,457,25,11425,25,training,11425
v_x0t8Ha6MiWU,307,23,7061,23,validation,7061
v_Z-At-cIwZOk,364,25,9100,25,training,9100
v_5etEgYyWzBc,214,25,5350,25,testing,5350
v_Oty5nwoo1g0,131,25,3275,25,training,3275
v_eB8rncAWS9s,37,29,1073,29,testing,1073
v_lMikaqhpDoA,46,30,1380,30,testing,1380
v_BHyTy_jvle4,338,25,8450,25,training,8450
v_OU7C0g4ZsD0,378,30,11340,30,training,11340
v_jo3wenpqgek,156,29,4524,29,testing,4524
v_LGsXcNmPSP8,70,30,2100,30,training,2100
v_IR93ebAADYs,307,25,7675,25,training,7675
v_ywrpZ0b3nag,83,25,2075,25,training,2075
v_9DJ9zmaUj6A,239,30,7170,30,training,7170
v_MHP5vvo8UgQ,381,25,9525,25,training,9525
v_D2-ekUYvAAo,199,30,5970,30,training,5970
v_DlvSe3Mk5Jw,30,30,900,30,training,900
v_F61gF3jAZB8,269,30,8070,30,training,8070
v_6KCj2pGSSks,46,30,1380,30,training,1380
v_6OKsyB4tHos,69,29,2001,29,training,2001
v_KrqOxiclg5Y,38,29,1102,29,testing,1102
v_M0qb9o3VHYo,45,25,1125,25,testing,1125
v_UHit_39Zmxs,52,25,1300,25,training,1300
v_NyBrWS0ugm8,284,22,6248,22,testing,6248
v_oM4hoPkDIjk,234,25,5850,25,testing,5850
v_U2TuA8qS13w,135,30,4050,30,training,4050
v_PPdJuUaBcKo,61,14,854,14,training,854
v_hX-FM0o9d84,74,29,2146,29,validation,2146
v_ZiLzFscOerY,52,30,1560,30,training,1560
v_ULQwI7kqgfc,97,29,2813,29,training,2813
v_uzP-eYgYnSM,329,29,9541,29,training,9541
v_qCZ6VRj5V6c,182,30,5460,30,training,5460
v_A5FjZK1jTtY,35,29,1015,29,training,1015
v_a5EdBf-ENWo,38,29,1102,29,training,1102
v_1SClPTv_14k,241,25,6025,25,testing,6025
v_li5EeEfRw90,270,23,6210,23,training,6210
v_jZPPTPe9orw,80,29,2320,29,validation,2320
v_shjEeHq9hoc,185,29,5365,29,testing,5365
v_OFQFg9i3Xl4,105,29,3045,29,testing,3045
v_AgOjUq_K430,32,29,928,29,training,928
v_41VVLWuyHwI,206,14,2884,14,training,2884
v_nI-6jYDByxc,186,25,4650,25,training,4650
v_j8N4cVkXiqw,273,25,6825,25,training,6825
v_eN_zf3GkLRg,184,29,5336,29,testing,5336
v_WBY5q2IRu3M,44,30,1320,30,training,1320
v_JVYPM7aJW1k,183,25,4575,25,testing,4575
v_tfbv5hqiLl0,265,23,6095,23,testing,6095
v_awQVGywUzC0,390,30,11700,30,training,11700
v_a7G1DVg8EoM,49,29,1421,29,training,1421
v_m8-OCy2-ELA,363,29,10527,29,testing,10527
v_YyKsw_DTLx0,161,25,4025,25,training,4025
